route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
141,SEPT23-SEPDA23-Weekday-43,92390568,"Heron Park",0,1410061
141,SEPT23-SEPDA23-Weekday-43,92390569,"Heron Park",0,1410061
141,SEPT23-SEPDA23-Weekday-43,92390570,"Heron Park",0,1410061
141,SEPT23-SEPDA23-Weekday-43,92390571,"Heron Park",0,1410062
141,SEPT23-SEPDA23-Weekday-43,92390572,"Heron Park",0,1410062
141,SEPT23-SEPDA23-Weekday-43,92390573,"Heron Park",0,1410062
141,SEPT23-SEPDA23-Weekday-43,92390574,"Heron Park",0,1410062
141,SEPT23-SEPDA23-Weekday-43,92390575,"Heron Park",0,1410062
141,SEPT23-SEPDA23-Weekday-43,92390576,"Heron Park",0,1410062
140,SEPT23-SEPDA23-Weekday-43,92390577,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390578,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390579,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390580,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390581,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390582,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390583,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390584,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390585,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390586,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390587,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390588,"Billings Bridge",1,1400159
140,SEPT23-SEPDA23-Weekday-43,92390589,"Herongate",0,1400126
140,SEPT23-SEPDA23-Weekday-43,92390590,"Herongate",0,1400126
140,SEPT23-SEPDA23-Weekday-43,92390591,"Herongate",0,1400126
140,SEPT23-SEPDA23-Weekday-43,92390592,"Herongate",0,1400126
140,SEPT23-SEPDA23-Weekday-43,92390593,"Herongate",0,1400126
140,SEPT23-SEPDA23-Weekday-43,92390594,"Herongate",0,1400126
140,SEPT23-SEPDA23-Weekday-43,92390595,"Herongate",0,1400126
140,SEPT23-SEPDA23-Weekday-43,92390596,"Herongate",0,1400126
140,SEPT23-SEPDA23-Weekday-43,92390597,"Herongate",0,1400126
140,SEPT23-SEPDA23-Weekday-43,92390598,"Herongate",0,1400126
140,SEPT23-SEPDA23-Weekday-43,92390599,"Herongate",0,1400126
140,SEPT23-SEPDA23-Weekday-43,92390600,"Herongate",0,1400126
138,SEPT23-SEPDA23-Weekday-43,92390601,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390602,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390603,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390604,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390605,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390606,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390607,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390608,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390609,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390610,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390611,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390612,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390613,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390614,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390615,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390616,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390617,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390618,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390619,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390620,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390621,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390622,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390623,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390624,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390625,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390626,"Place d'Orléans",1,1380182
138,SEPT23-SEPDA23-Weekday-43,92390627,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390628,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390629,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390630,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390631,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390632,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390633,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390634,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390635,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390636,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390637,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390638,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390639,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390640,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390641,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390642,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390643,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390644,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390645,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390646,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390647,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390648,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390649,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390650,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390651,"Innes",0,1380199
138,SEPT23-SEPDA23-Weekday-43,92390652,"Innes",0,1380199
114,SEPT23-SEPDA23-Weekday-43,92390668,"Rideau",0,1140708
114,SEPT23-SEPDA23-Weekday-43,92390669,"Rideau",0,1140708
114,SEPT23-SEPDA23-Weekday-43,92390670,"Carlington",1,1140755
114,SEPT23-SEPDA23-Weekday-43,92390671,"Carlington",1,1140755
283,SEPT23-SEPDA23-Weekday-43,92390931,"Tunney's Pasture",0,2830862
283,SEPT23-SEPDA23-Weekday-43,92390932,"Tunney's Pasture",0,2830861
283,SEPT23-SEPDA23-Weekday-43,92390933,"Tunney's Pasture",0,2830861
283,SEPT23-SEPDA23-Weekday-43,92390934,"Richmond / Munster",1,2830859
283,SEPT23-SEPDA23-Weekday-43,92390935,"Richmond / Munster",1,2830856
283,SEPT23-SEPDA23-Weekday-43,92390936,"Richmond / Munster",1,2830856
283,SEPT23-SEPDA23-Weekday-43,92390937,"Richmond / Munster",1,2830858
26,SEPT23-SEPDA23-Weekday-43,92390938,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390939,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390940,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390941,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390942,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390943,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390944,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390945,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390946,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390947,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390948,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390949,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390950,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390951,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390952,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390953,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390954,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390955,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390956,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390957,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390958,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390959,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390960,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390961,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390962,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390963,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390964,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390965,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390966,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390967,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390968,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390969,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390970,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390971,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390972,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390973,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390974,"Blair",1,260304
26,SEPT23-SEPDA23-Weekday-43,92390975,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390976,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390977,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390978,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390979,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390980,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390981,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390982,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390983,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390984,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390985,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390986,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390987,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390988,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390989,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390990,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390991,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390992,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390993,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390994,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390995,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390996,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390997,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390998,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92390999,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92391000,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92391001,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92391002,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92391003,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92391004,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92391005,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92391006,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92391007,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92391008,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92391009,"Pineview",0,260305
26,SEPT23-SEPDA23-Weekday-43,92391010,"Blair",1,260301
26,SEPT23-SEPDA23-Weekday-43,92391011,"Pineview",0,260306
26,SEPT23-SEPDA23-Weekday-43,92391012,"Pineview",0,260306
92,SEPT23-SEPDA23-Weekday-43,92391013,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391014,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391015,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391016,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391017,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391018,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391019,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391020,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391021,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391022,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391023,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391024,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391025,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391026,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391027,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391028,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391029,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391030,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391031,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391032,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391033,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391034,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391035,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391036,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391037,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391038,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391039,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391040,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391041,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391042,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391043,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391044,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391045,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391046,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391047,"Greenboro",0,920766
92,SEPT23-SEPDA23-Weekday-43,92391048,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391049,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391050,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391051,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391052,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391053,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391054,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391055,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391056,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391057,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391058,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391059,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391060,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391061,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391062,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391063,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391064,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391065,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391066,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391067,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391068,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391069,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391070,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391071,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391072,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391073,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391074,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391075,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391076,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391077,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391078,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391079,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391080,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391081,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391082,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391083,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391084,"Hurdman",1,920765
92,SEPT23-SEPDA23-Weekday-43,92391085,"Hurdman",1,920627
92,SEPT23-SEPDA23-Weekday-43,92391086,"Greenboro",0,920764
92,SEPT23-SEPDA23-Weekday-43,92391087,"Greenboro",0,920764
602,SEPT23-SEPDA23-Weekday-43,92391088,"Mackenzie King",1,6020187
602,SEPT23-SEPDA23-Weekday-43,92391089,"Mackenzie King",1,6020187
602,SEPT23-SEPDA23-Weekday-43,92391090,"Mackenzie King",1,6020187
602,SEPT23-SEPDA23-Weekday-43,92391091,"Mackenzie King",1,6020187
602,SEPT23-SEPDA23-Weekday-43,92391092,"Mackenzie King",1,6020187
602,SEPT23-SEPDA23-Weekday-43,92391093,"Mackenzie King",1,6020187
602,SEPT23-SEPDA23-Weekday-43,92391094,"De La Salle",0,6020134
602,SEPT23-SEPDA23-Weekday-43,92391095,"De La Salle",0,6020134
609,SEPT23-SEPDA23-Weekday-43,92391096,"De La Salle",0,6090077
609,SEPT23-SEPDA23-Weekday-43,92391097,"Elmvale",1,6090066
609,SEPT23-SEPDA23-Weekday-43,92391098,"Elmvale",1,6090066
609,SEPT23-SEPDA23-Weekday-43,92391099,"Elmvale",1,6090066
609,SEPT23-SEPDA23-Weekday-43,92391100,"De La Salle",0,6090068
611,SEPT23-SEPDA23-Weekday-43,92391101,"Orléans",1,6110079
611,SEPT23-SEPDA23-Weekday-43,92391102,"Gisèle Lalonde",0,6110095
612,SEPT23-SEPDA23-Weekday-43,92391103,"Béatrice Desloges / Gisele Lalonde",0,6120195
612,SEPT23-SEPDA23-Weekday-43,92391104,"Béatrice Desloges / Gisele Lalonde",0,6120203
612,SEPT23-SEPDA23-Weekday-43,92391105,"Béatrice Desloges / Gisele Lalonde",0,6120203
612,SEPT23-SEPDA23-Weekday-43,92391106,"Renaud",1,6120168
612,SEPT23-SEPDA23-Weekday-43,92391107,"Renaud",1,6120168
612,SEPT23-SEPDA23-Weekday-43,92391108,"Renaud",1,6120120
613,SEPT23-SEPDA23-Weekday-43,92391109,"Hurdman",0,6130076
618,SEPT23-SEPDA23-Weekday-43,92391110,"Millennium",1,6180094
618,SEPT23-SEPDA23-Weekday-43,92391111,"Louis Riel",0,6180096
619,SEPT23-SEPDA23-Weekday-43,92391112,"Blair",1,6190130
619,SEPT23-SEPDA23-Weekday-43,92391113,"Louis Riel",0,6190121
619,SEPT23-SEPDA23-Weekday-43,92391114,"Louis Riel",0,6190121
620,SEPT23-SEPDA23-Weekday-43,92391115,"St-Laurent",0,6200016
622,SEPT23-SEPDA23-Weekday-43,92391116,"Renaud",1,6220176
622,SEPT23-SEPDA23-Weekday-43,92391117,"Colonel By / Gloucester H.S / Lester B. Pearson",0,6220181
622,SEPT23-SEPDA23-Weekday-43,92391118,"Colonel By / Gloucester H.S / Lester B. Pearson",0,6220182
622,SEPT23-SEPDA23-Weekday-43,92391119,"Renaud",1,6220164
624,SEPT23-SEPDA23-Weekday-43,92391120,"Rideau",1,6240087
624,SEPT23-SEPDA23-Weekday-43,92391121,"Gloucester H.S",0,6240077
631,SEPT23-SEPDA23-Weekday-43,92391122,"Colonel By / Gloucester H.S",0,6310053
631,SEPT23-SEPDA23-Weekday-43,92391123,"Chapel Hill",1,6310051
632,SEPT23-SEPDA23-Weekday-43,92391124,"Gisèle Lalonde",0,6320096
632,SEPT23-SEPDA23-Weekday-43,92391125,"Orléans",1,6320083
633,SEPT23-SEPDA23-Weekday-43,92391126,"St-Laurent",1,6330108
633,SEPT23-SEPDA23-Weekday-43,92391127,"Lester B. Pearson",0,6330109
634,SEPT23-SEPDA23-Weekday-43,92391128,"Place d'Orléans",1,6340068
634,SEPT23-SEPDA23-Weekday-43,92391129,"Mer bleue",0,6340063
635,SEPT23-SEPDA23-Weekday-43,92391130,"Carine Wilson H.S",0,6350030
635,SEPT23-SEPDA23-Weekday-43,92391131,"Orléans",1,6350033
638,SEPT23-SEPDA23-Weekday-43,92391132,"Orléans",1,6380023
639,SEPT23-SEPDA23-Weekday-43,92391133,"Place d'Orléans",1,6390046
639,SEPT23-SEPDA23-Weekday-43,92391134,"Place d'Orléans",1,6390046
639,SEPT23-SEPDA23-Weekday-43,92391135,"Gisèle Lalonde",0,6390072
640,SEPT23-SEPDA23-Weekday-43,92391136,"South Keys",1,6400069
640,SEPT23-SEPDA23-Weekday-43,92391137,"South Keys",1,6400069
640,SEPT23-SEPDA23-Weekday-43,92391138,"Brookfield",0,6400045
641,SEPT23-SEPDA23-Weekday-43,92391139,"Orléans",1,6410120
641,SEPT23-SEPDA23-Weekday-43,92391140,"Louis Riel",0,6410119
644,SEPT23-SEPDA23-Weekday-43,92391141,"Greenboro",1,6440075
644,SEPT23-SEPDA23-Weekday-43,92391142,"Greenboro",1,6440075
644,SEPT23-SEPDA23-Weekday-43,92391143,"Greenboro",1,6440075
644,SEPT23-SEPDA23-Weekday-43,92391144,"Canterbury",0,6440049
644,SEPT23-SEPDA23-Weekday-43,92391145,"Canterbury",0,6440049
645,SEPT23-SEPDA23-Weekday-43,92391146,"Hurdman",0,6450045
645,SEPT23-SEPDA23-Weekday-43,92391147,"Hurdman",0,6450045
648,SEPT23-SEPDA23-Weekday-43,92391148,"Orléans",1,6480094
648,SEPT23-SEPDA23-Weekday-43,92391149,"Louis Riel",0,6480085
649,SEPT23-SEPDA23-Weekday-43,92391150,"Greenboro",1,6490314
649,SEPT23-SEPDA23-Weekday-43,92391151,"Greenboro",1,6490314
649,SEPT23-SEPDA23-Weekday-43,92391152,"Hillcrest",0,6490317
658,SEPT23-SEPDA23-Weekday-43,92391153,"Grandview",0,6580091
658,SEPT23-SEPDA23-Weekday-43,92391154,"Grandview",0,6580091
658,SEPT23-SEPDA23-Weekday-43,92391155,"Grandview",0,6580091
658,SEPT23-SEPDA23-Weekday-43,92391156,"Bell H.S",1,6580092
658,SEPT23-SEPDA23-Weekday-43,92391157,"Bell H.S",1,6580092
660,SEPT23-SEPDA23-Weekday-43,92391158,"Innovation",1,6600137
660,SEPT23-SEPDA23-Weekday-43,92391159,"Bell H.S",0,6600144
661,SEPT23-SEPDA23-Weekday-43,92391160,"Bell H.S",0,6610134
661,SEPT23-SEPDA23-Weekday-43,92391161,"Terry Fox",1,6610126
664,SEPT23-SEPDA23-Weekday-43,92391162,"Kanata Lakes",1,6640023
664,SEPT23-SEPDA23-Weekday-43,92391163,"Kanata Lakes",1,6640023
664,SEPT23-SEPDA23-Weekday-43,92391164,"Kanata Lakes",1,6640023
664,SEPT23-SEPDA23-Weekday-43,92391165,"Earl of March H.S",0,6640032
664,SEPT23-SEPDA23-Weekday-43,92391166,"Earl of March H.S",0,6640032
664,SEPT23-SEPDA23-Weekday-43,92391167,"Earl of March H.S",0,6640032
665,SEPT23-SEPDA23-Weekday-43,92391168,"Bell H.S",0,6650180
665,SEPT23-SEPDA23-Weekday-43,92391169,"Bell H.S",0,6650180
665,SEPT23-SEPDA23-Weekday-43,92391170,"Kanata",1,6650165
665,SEPT23-SEPDA23-Weekday-43,92391171,"Kanata",1,6650165
665,SEPT23-SEPDA23-Weekday-43,92391172,"Kanata",1,6650165
669,SEPT23-SEPDA23-Weekday-43,92391173,"Bayshore",1,6690203
669,SEPT23-SEPDA23-Weekday-43,92391174,"Bayshore",1,6690203
669,SEPT23-SEPDA23-Weekday-43,92391175,"Bayshore",1,6690203
669,SEPT23-SEPDA23-Weekday-43,92391176,"Bayshore",1,6690203
669,SEPT23-SEPDA23-Weekday-43,92391177,"Bell",0,6690206
669,SEPT23-SEPDA23-Weekday-43,92391178,"Bell",0,6690206
669,SEPT23-SEPDA23-Weekday-43,92391179,"Bell",0,6690206
670,SEPT23-SEPDA23-Weekday-43,92391180,"St. Pius",0,6700044
670,SEPT23-SEPDA23-Weekday-43,92391181,"Nepean S.",1,6700093
672,SEPT23-SEPDA23-Weekday-43,92391182,"Golflinks",1,6720020
672,SEPT23-SEPDA23-Weekday-43,92391183,"John McCrae H.S",0,6720005
674,SEPT23-SEPDA23-Weekday-43,92391184,"Kanata",1,6740175
674,SEPT23-SEPDA23-Weekday-43,92391185,"Kanata",1,6740175
674,SEPT23-SEPDA23-Weekday-43,92391186,"Kanata",1,6740175
674,SEPT23-SEPDA23-Weekday-43,92391187,"Kanata",1,6740175
674,SEPT23-SEPDA23-Weekday-43,92391188,"All Saints",0,6740196
674,SEPT23-SEPDA23-Weekday-43,92391189,"All Saints",0,6740196
674,SEPT23-SEPDA23-Weekday-43,92391190,"All Saints",0,6740196
674,SEPT23-SEPDA23-Weekday-43,92391191,"All Saints",0,6740196
675,SEPT23-SEPDA23-Weekday-43,92391192,"Bell H.S / Franco-Ouest",0,6750063
675,SEPT23-SEPDA23-Weekday-43,92391193,"Cambrian",1,6750039
676,SEPT23-SEPDA23-Weekday-43,92391194,"Riverview",1,6760028
676,SEPT23-SEPDA23-Weekday-43,92391195,"Riverview",1,6760028
676,SEPT23-SEPDA23-Weekday-43,92391196,"Mother Teresa H.S.",0,6760015
676,SEPT23-SEPDA23-Weekday-43,92391197,"Mother Teresa H.S.",0,6760015
678,SEPT23-SEPDA23-Weekday-43,92391198,"Orléans",1,6780094
678,SEPT23-SEPDA23-Weekday-43,92391199,"Louis Riel",0,6780092
681,SEPT23-SEPDA23-Weekday-43,92391200,"Bell H.S",0,6810138
