shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
250433,45.431472,-75.721859,330001
250433,45.431177,-75.721840,330002
250433,45.430534,-75.721771,330003
250433,45.430048,-75.721721,330004
250433,45.429827,-75.721701,330005
250433,45.429150,-75.721642,330006
250433,45.428986,-75.721623,330007
250433,45.428986,-75.721623,340001
250433,45.428812,-75.721604,340002
250433,45.428509,-75.721591,340003
250433,45.428282,-75.721569,340004
250433,45.427520,-75.721490,340005
250433,45.427367,-75.721480,340006
250433,45.427367,-75.721480,350001
250433,45.426968,-75.721450,350002
250433,45.426935,-75.721442,350003
250433,45.426903,-75.721429,350004
250433,45.426873,-75.721409,350005
250433,45.426846,-75.721398,350006
250433,45.426817,-75.721392,350007
250433,45.426060,-75.721322,350008
250433,45.426113,-75.719887,350009
250433,45.426040,-75.719894,350010
250433,45.425674,-75.719863,350011
250433,45.425674,-75.719863,360001
250433,45.425009,-75.719804,360002
250433,45.425060,-75.719001,360003
250433,45.425092,-75.718252,360004
250433,45.425097,-75.718203,360005
250433,45.425105,-75.718153,360006
250433,45.425131,-75.718048,360007
250433,45.425170,-75.717912,360008
250433,45.425254,-75.717640,360009
250433,45.425344,-75.717370,360010
250433,45.425439,-75.717104,360011
250433,45.425447,-75.717082,360012
250433,45.425447,-75.717082,370001
250433,45.425540,-75.716842,370002
250433,45.425575,-75.716765,370003
250433,45.425620,-75.716668,370004
250433,45.425663,-75.716581,370005
250433,45.425718,-75.716481,370006
250433,45.425766,-75.716398,370007
250433,45.425817,-75.716319,370008
250433,45.425874,-75.716234,370009
250433,45.426617,-75.715130,370010
250433,45.427190,-75.714280,370011
250433,45.427190,-75.714280,380001
250433,45.427256,-75.714181,380002
250433,45.427324,-75.714097,380003
250433,45.427404,-75.714034,380004
250433,45.427490,-75.713994,380005
250433,45.427514,-75.713989,380006
250433,45.427476,-75.713532,380007
250433,45.427468,-75.713429,380008
250433,45.427312,-75.711569,380009
250433,45.427309,-75.711530,380010
250433,45.427309,-75.711530,390001
250433,45.427260,-75.710936,390002
250433,45.427229,-75.710719,390003
250433,45.427080,-75.710784,390004
250433,45.426987,-75.710831,390005
250433,45.426896,-75.710881,390006
250433,45.426806,-75.710937,390007
250433,45.426626,-75.711056,390008
250433,45.426542,-75.711115,390009
250433,45.426376,-75.711242,390010
250433,45.426054,-75.711507,390011
250433,45.425969,-75.711584,390012
250433,45.425736,-75.711831,390013
250433,45.425593,-75.712007,390014
250433,45.425456,-75.712190,390015
250433,45.425324,-75.712382,390016
250433,45.425199,-75.712582,390017
250433,45.425048,-75.712865,390018
250433,45.424918,-75.713169,390019
250433,45.424812,-75.713490,390020
250433,45.424782,-75.713648,390021
250433,45.424764,-75.713810,390022
250433,45.424757,-75.713974,390023
250433,45.424619,-75.714020,390024
250433,45.424467,-75.714036,390025
250433,45.424283,-75.714083,390026
250433,45.424130,-75.714096,390027
250433,45.423990,-75.714097,390028
250433,45.423852,-75.714086,390029
250433,45.423713,-75.714061,390030
250433,45.423614,-75.714037,390031
250433,45.423515,-75.714005,390032
250433,45.423406,-75.713962,390033
250433,45.422753,-75.713689,390034
250433,45.422364,-75.713523,390035
250433,45.421434,-75.713114,390036
250433,45.420997,-75.712868,390037
250433,45.420620,-75.712578,390038
250433,45.420172,-75.712212,390039
250433,45.419518,-75.711626,390040
250433,45.419368,-75.711519,390041
250433,45.419240,-75.711417,390042
250433,45.419138,-75.711384,390043
250433,45.419045,-75.711417,390044
250433,45.419020,-75.711385,390045
250433,45.418938,-75.711145,390046
250433,45.418850,-75.710659,390047
250433,45.418700,-75.709817,390048
250433,45.418671,-75.709524,390049
250433,45.418696,-75.709192,390050
250433,45.418854,-75.708628,390051
250433,45.419226,-75.707741,390052
250433,45.419351,-75.707599,390053
250433,45.419953,-75.706193,390054
250433,45.419307,-75.705638,390055
250433,45.419192,-75.705345,390056
250433,45.418757,-75.705000,390057
250433,45.418268,-75.704560,390058
250433,45.418268,-75.704560,400001
250433,45.418141,-75.704446,400002
250433,45.417535,-75.703944,400003
250433,45.418057,-75.702734,400004
250433,45.418057,-75.702734,410001
250433,45.418128,-75.702568,410002
250433,45.418420,-75.701900,410003
250433,45.419323,-75.699805,410004
250433,45.419948,-75.700294,410005
250433,45.420545,-75.700822,410006
250433,45.421152,-75.701351,410007
250433,45.421542,-75.701682,410008
250434,45.418267,-75.704559,10001
250434,45.418141,-75.704446,10002
250434,45.417535,-75.703944,10003
250434,45.418056,-75.702735,10004
250434,45.418056,-75.702735,20001
250434,45.418128,-75.702568,20002
250434,45.418420,-75.701900,20003
250434,45.419323,-75.699805,20004
250434,45.419948,-75.700294,20005
250434,45.420545,-75.700822,20006
250434,45.421152,-75.701351,20007
250434,45.421543,-75.701683,20008
250434,45.421543,-75.701683,30001
250434,45.421804,-75.701903,30002
250434,45.420900,-75.703960,30003
250434,45.420492,-75.704924,30004
250434,45.420290,-75.705401,30005
250434,45.420290,-75.705401,40001
250434,45.420073,-75.705912,40002
250434,45.420011,-75.706048,40003
250434,45.419953,-75.706193,40004
250434,45.419351,-75.707599,40005
250434,45.419316,-75.707829,40006
250434,45.419016,-75.708548,40007
250434,45.418874,-75.708985,40008
250434,45.418857,-75.709125,40009
250434,45.418833,-75.709510,40010
250434,45.419004,-75.710606,40011
250434,45.419121,-75.710926,40012
250434,45.419248,-75.711189,40013
250434,45.419373,-75.711389,40014
250434,45.419518,-75.711626,40015
250434,45.420172,-75.712212,40016
250434,45.420620,-75.712578,40017
250434,45.420997,-75.712868,40018
250434,45.421434,-75.713114,40019
250434,45.422364,-75.713523,40020
250434,45.422753,-75.713689,40021
250434,45.423406,-75.713962,40022
250434,45.423515,-75.714005,40023
250434,45.423614,-75.714037,40024
250434,45.423713,-75.714061,40025
250434,45.423852,-75.714086,40026
250434,45.423990,-75.714097,40027
250434,45.424130,-75.714096,40028
250434,45.424283,-75.714083,40029
250434,45.424467,-75.714036,40030
250434,45.424619,-75.714020,40031
250434,45.424667,-75.713560,40032
250434,45.424737,-75.713334,40033
250434,45.424812,-75.713133,40034
250434,45.424901,-75.712944,40035
250434,45.425129,-75.712518,40036
250434,45.425254,-75.712313,40037
250434,45.425317,-75.712211,40038
250434,45.425532,-75.711920,40039
250434,45.425918,-75.711469,40040
250434,45.426003,-75.711393,40041
250434,45.426094,-75.711312,40042
250434,45.426266,-75.711178,40043
250434,45.426412,-75.711070,40044
250434,45.426606,-75.710937,40045
250434,45.426756,-75.710843,40046
250434,45.426875,-75.710773,40047
250434,45.427036,-75.710693,40048
250434,45.427214,-75.710623,40049
250434,45.427229,-75.710719,40050
250434,45.427260,-75.710936,40051
250434,45.427312,-75.711569,40052
250434,45.427468,-75.713429,40053
250434,45.427476,-75.713532,40054
250434,45.427514,-75.713989,40055
250434,45.427490,-75.713994,40056
250434,45.427404,-75.714034,40057
250434,45.427324,-75.714097,40058
250434,45.427256,-75.714181,40059
250434,45.427046,-75.714495,40060
250434,45.427046,-75.714495,50001
250434,45.426617,-75.715130,50002
250434,45.425874,-75.716234,50003
250434,45.425817,-75.716319,50004
250434,45.425766,-75.716398,50005
250434,45.425718,-75.716481,50006
250434,45.425663,-75.716581,50007
250434,45.425620,-75.716668,50008
250434,45.425575,-75.716765,50009
250434,45.425540,-75.716842,50010
250434,45.425439,-75.717104,50011
250434,45.425358,-75.717330,50012
250434,45.425358,-75.717330,60001
250434,45.425344,-75.717370,60002
250434,45.425254,-75.717640,60003
250434,45.425170,-75.717912,60004
250434,45.425131,-75.718048,60005
250434,45.425105,-75.718153,60006
250434,45.425097,-75.718203,60007
250434,45.425092,-75.718252,60008
250434,45.425060,-75.719001,60009
250434,45.425009,-75.719804,60010
250434,45.425001,-75.719846,60011
250434,45.424990,-75.719932,60012
250434,45.424988,-75.719958,60013
250434,45.424954,-75.720713,60014
250434,45.424954,-75.720713,70001
250434,45.424927,-75.721325,70002
250434,45.424738,-75.721317,70003
250434,45.424666,-75.722037,70004
250434,45.424652,-75.722145,70005
250434,45.424636,-75.722253,70006
250434,45.424552,-75.722730,70007
250434,45.424831,-75.722951,70008
250434,45.424873,-75.722996,70009
250434,45.424902,-75.723037,70010
250434,45.424920,-75.723069,70011
250434,45.425749,-75.723583,70012
250434,45.425964,-75.723718,70013
250434,45.426478,-75.724047,70014
250434,45.426478,-75.724047,80001
250434,45.426561,-75.724100,80002
250434,45.427184,-75.724477,80003
250434,45.427824,-75.724868,80004
250434,45.428338,-75.725183,80005
250434,45.428338,-75.725183,90001
250434,45.428421,-75.725233,90002
250434,45.428798,-75.725477,90003
250434,45.428999,-75.725621,90004
250434,45.429114,-75.725723,90005
250434,45.429211,-75.725857,90006
250434,45.429287,-75.726015,90007
250434,45.429473,-75.726620,90008
250434,45.429545,-75.726774,90009
250434,45.429599,-75.726942,90010
250434,45.429771,-75.727488,90011
250434,45.429934,-75.728005,90012
250434,45.430071,-75.728445,90013
250434,45.430110,-75.728573,90014
250434,45.430299,-75.729167,90015
250434,45.430346,-75.729317,90016
250434,45.430346,-75.729317,100001
250434,45.430431,-75.729583,100002
250434,45.430967,-75.731276,100003
250434,45.431274,-75.732266,100004
250434,45.431303,-75.732409,100005
250434,45.431346,-75.732582,100006
250434,45.431346,-75.732582,110001
250434,45.431392,-75.732763,110002
250434,45.431425,-75.732867,110003
250434,45.431493,-75.732998,110004
250434,45.431521,-75.733054,110005
250434,45.431788,-75.733179,110006
250434,45.431860,-75.733173,110007
250434,45.431925,-75.733130,110008
250434,45.431975,-75.733057,110009
250434,45.432029,-75.732978,110010
250434,45.432045,-75.732963,110011
250434,45.432079,-75.732939,110012
250434,45.432117,-75.732925,110013
250434,45.432155,-75.732919,110014
250434,45.432194,-75.732923,110015
250434,45.432231,-75.732936,110016
250434,45.432267,-75.732958,110017
250434,45.432299,-75.732988,110018
250434,45.432314,-75.733006,110019
250434,45.432356,-75.733109,110020
250434,45.432363,-75.733137,110021
250434,45.432369,-75.733167,110022
250434,45.432373,-75.733226,110023
250434,45.432377,-75.733374,110024
250434,45.432334,-75.733423,110025
250434,45.432277,-75.733561,110026
250434,45.432243,-75.733712,110027
250434,45.432231,-75.733870,110028
250434,45.432252,-75.734824,110029
250434,45.432252,-75.734824,120001
250434,45.432269,-75.735639,120002
250434,45.432276,-75.735772,120003
250434,45.432296,-75.735903,120004
250434,45.432328,-75.736028,120005
250434,45.432351,-75.736071,120006
250434,45.432365,-75.736121,120007
250434,45.432370,-75.736175,120008
250434,45.432367,-75.736235,120009
250434,45.432351,-75.736291,120010
250434,45.432325,-75.736339,120011
250434,45.432302,-75.736519,120012
250434,45.432292,-75.736702,120013
250434,45.432300,-75.737074,120014
250434,45.432300,-75.737074,130001
250434,45.432381,-75.740741,130002
250434,45.432381,-75.740741,140001
250434,45.432384,-75.740897,140002
250434,45.432389,-75.741033,140003
250434,45.432403,-75.741169,140004
250434,45.432420,-75.741297,140005
250434,45.432478,-75.741377,140006
250434,45.432499,-75.741461,140007
250434,45.432494,-75.741547,140008
250434,45.432486,-75.741582,140009
250434,45.432461,-75.741642,140010
250434,45.432427,-75.741769,140011
250434,45.432409,-75.741904,140012
250434,45.432408,-75.742042,140013
250434,45.432419,-75.742441,140014
250434,45.432473,-75.744756,140015
250434,45.432521,-75.746122,140016
250434,45.432537,-75.747342,140017
250434,45.432549,-75.747952,140018
250434,45.432571,-75.749059,140019
250434,45.432583,-75.749789,140020
250434,45.432590,-75.749966,140021
250434,45.432602,-75.750141,140022
250434,45.432627,-75.750410,140023
250434,45.432658,-75.750678,140024
250434,45.432695,-75.750943,140025
250434,45.432810,-75.751478,140026
250434,45.432961,-75.751995,140027
250434,45.433203,-75.752600,140028
250434,45.433238,-75.752682,140029
250434,45.433346,-75.752888,140030
250434,45.433461,-75.753036,140031
250434,45.433582,-75.753317,140032
250434,45.433789,-75.753723,140033
250434,45.434016,-75.754231,140034
250434,45.434205,-75.754769,140035
250434,45.434354,-75.755331,140036
250434,45.434378,-75.755444,140037
250434,45.434421,-75.755671,140038
250434,45.434477,-75.756025,140039
250434,45.434520,-75.756385,140040
250434,45.434547,-75.756747,140041
250434,45.434525,-75.757489,140042
250434,45.434466,-75.758226,140043
250434,45.434370,-75.758954,140044
250434,45.434359,-75.759366,140045
250434,45.434403,-75.759774,140046
250434,45.434502,-75.760162,140047
250434,45.434568,-75.760345,140048
250434,45.434648,-75.760518,140049
250434,45.434741,-75.760678,140050
250434,45.434829,-75.760799,140051
250434,45.434924,-75.760910,140052
250434,45.435026,-75.761007,140053
250434,45.435199,-75.761147,140054
250434,45.435371,-75.761291,140055
250434,45.435540,-75.761438,140056
250434,45.435712,-75.761593,140057
250434,45.435881,-75.761752,140058
250434,45.436049,-75.761914,140059
250434,45.436264,-75.762199,140060
250434,45.436430,-75.762545,140061
250434,45.436540,-75.762934,140062
250434,45.436579,-75.763290,140063
250434,45.436566,-75.763650,140064
250434,45.436501,-75.763999,140065
250434,45.436490,-75.764070,140066
250434,45.436421,-75.764430,140067
250434,45.436248,-75.765253,140068
250434,45.436215,-75.765404,140069
250434,45.436105,-75.765940,140070
250434,45.436096,-75.765991,140071
250434,45.436070,-75.766242,140072
250434,45.436064,-75.766495,140073
250434,45.436080,-75.766747,140074
250434,45.436105,-75.766906,140075
250434,45.436143,-75.767058,140076
250434,45.436182,-75.767175,140077
250434,45.436182,-75.767175,150001
250434,45.436192,-75.767205,150002
250434,45.436277,-75.767416,150003
250434,45.436325,-75.767524,150004
250434,45.436483,-75.767834,150005
250434,45.436570,-75.767989,150006
250434,45.436650,-75.768152,150007
250434,45.436721,-75.768322,150008
250434,45.436824,-75.768647,150009
250434,45.436891,-75.768990,150010
250434,45.436921,-75.769343,150011
250434,45.436844,-75.770438,150012
250434,45.436844,-75.770438,160001
250434,45.436829,-75.770651,160002
250434,45.436808,-75.770876,160003
250434,45.436762,-75.771130,160004
250434,45.436707,-75.771379,160005
250434,45.436639,-75.771622,160006
250434,45.436390,-75.772364,160007
250434,45.436390,-75.772364,170001
250434,45.436317,-75.772581,170002
250434,45.436444,-75.772684,170003
250434,45.436707,-75.772871,170004
250434,45.436834,-75.772955,170005
250434,45.436963,-75.773034,170006
250434,45.437094,-75.773103,170007
250434,45.437227,-75.773167,170008
250434,45.437484,-75.773264,170009
250434,45.437496,-75.773268,170010
250434,45.437693,-75.773303,170011
250434,45.437733,-75.773307,170012
250434,45.437733,-75.773307,180001
250434,45.438743,-75.773396,180002
250434,45.438805,-75.773413,180003
250434,45.438864,-75.773440,180004
250434,45.438922,-75.773472,180005
250434,45.438980,-75.773518,180006
250434,45.439035,-75.773574,180007
250434,45.439084,-75.773637,180008
250434,45.439128,-75.773708,180009
250434,45.439167,-75.773785,180010
250434,45.439199,-75.773867,180011
250434,45.439275,-75.774081,180012
250434,45.439392,-75.774453,180013
250434,45.439392,-75.774453,190001
250434,45.439784,-75.775713,190002
250434,45.439976,-75.776336,190003
250434,45.439976,-75.776336,200001
250434,45.440058,-75.776604,200002
250434,45.440110,-75.776785,200003
250434,45.440144,-75.776913,200004
250434,45.440172,-75.777045,200005
250434,45.440199,-75.777202,200006
250434,45.440210,-75.777280,200007
250434,45.440236,-75.777498,200008
250434,45.440253,-75.777725,200009
250434,45.440257,-75.778349,200010
250434,45.440252,-75.779302,200011
250434,45.440189,-75.780500,200012
250434,45.440174,-75.780826,200013
250434,45.440168,-75.780916,200014
250434,45.440168,-75.780916,210001
250434,45.440154,-75.781151,210002
250434,45.440131,-75.781476,210003
250434,45.440128,-75.781501,210004
250434,45.440099,-75.781660,210005
250434,45.440061,-75.781849,210006
250434,45.439988,-75.782174,210007
250434,45.439951,-75.782304,210008
250434,45.439869,-75.782557,210009
250434,45.439771,-75.782815,210010
250434,45.439661,-75.783064,210011
250434,45.439538,-75.783301,210012
250434,45.439464,-75.783430,210013
250434,45.439418,-75.783505,210014
250434,45.439370,-75.783578,210015
250434,45.439323,-75.783644,210016
250434,45.439323,-75.783644,220001
250434,45.439320,-75.783648,220002
250434,45.439084,-75.783962,220003
250434,45.439016,-75.784060,220004
250434,45.438611,-75.784587,220005
250434,45.438523,-75.784715,220006
250434,45.438435,-75.784835,220007
250434,45.438344,-75.785002,220008
250434,45.437997,-75.785700,220009
250434,45.437938,-75.785812,220010
250434,45.437708,-75.786208,220011
250434,45.437708,-75.786208,230001
250434,45.437495,-75.786573,230002
250434,45.437059,-75.787369,230003
250434,45.436842,-75.787799,230004
250434,45.436673,-75.788154,230005
250434,45.436673,-75.788154,240001
250434,45.435963,-75.789644,240002
250434,45.435894,-75.789803,240003
250434,45.435831,-75.789968,240004
250434,45.435774,-75.790136,240005
250434,45.435714,-75.790361,240006
250434,45.435688,-75.790539,240007
250434,45.435639,-75.791269,240008
250434,45.435639,-75.791269,250001
250434,45.435613,-75.791664,250002
250434,45.435528,-75.792885,250003
250434,45.435491,-75.793253,250004
250434,45.435398,-75.793600,250005
250434,45.435253,-75.793909,250006
250434,45.435156,-75.794091,250007
250434,45.434992,-75.794389,250008
250434,45.434992,-75.794389,260001
250434,45.434753,-75.794824,260002
250434,45.434531,-75.795238,260003
250434,45.434481,-75.795305,260004
250434,45.434436,-75.795361,260005
250434,45.434365,-75.795477,260006
250434,45.434287,-75.795583,260007
250434,45.434201,-75.795678,260008
250434,45.434159,-75.795741,260009
250434,45.434161,-75.795823,260010
250434,45.434138,-75.795899,260011
250434,45.434151,-75.795910,260012
250434,45.434173,-75.795938,260013
250434,45.434198,-75.795994,260014
250434,45.434258,-75.796090,260015
250434,45.434365,-75.796262,260016
250434,45.434365,-75.796262,270001
250434,45.434454,-75.796406,270002
250434,45.434512,-75.796507,270003
250434,45.434567,-75.796611,270004
250434,45.435336,-75.798125,270005
250434,45.435456,-75.798391,270006
250434,45.435520,-75.798577,270007
250434,45.435520,-75.798577,280001
250434,45.435553,-75.798676,280002
250434,45.435602,-75.798877,280003
250434,45.435625,-75.798973,280004
250434,45.435685,-75.799235,280005
250434,45.435733,-75.799369,280006
250434,45.435770,-75.799395,280007
250434,45.435783,-75.799400,280008
250434,45.435796,-75.799408,280009
250434,45.435859,-75.799440,280010
250434,45.435925,-75.799448,280011
250434,45.435991,-75.799434,280012
250434,45.436152,-75.799407,280013
250434,45.436352,-75.799322,280014
250434,45.436352,-75.799322,290001
250434,45.436514,-75.799254,290002
250434,45.436567,-75.799239,290003
250434,45.436593,-75.799227,290004
250434,45.436716,-75.799149,290005
250434,45.436826,-75.799035,290006
250434,45.436917,-75.798893,290007
250434,45.437759,-75.797352,290008
250434,45.438092,-75.796743,290009
250434,45.438092,-75.796743,300001
250434,45.438092,-75.796740,300002
250434,45.438144,-75.796649,300003
250434,45.438202,-75.796564,300004
250434,45.438265,-75.796488,300005
250434,45.438282,-75.796463,300006
250434,45.438367,-75.796351,300007
250434,45.438369,-75.796348,300008
250434,45.438487,-75.796212,300009
250434,45.438569,-75.796138,300010
250434,45.438627,-75.796094,300011
250434,45.439706,-75.795402,300012
250434,45.439854,-75.795305,300013
250434,45.439910,-75.795273,300014
250434,45.439967,-75.795246,300015
250434,45.440041,-75.795220,300016
250434,45.440041,-75.795220,310001
250434,45.440056,-75.795215,310002
250434,45.440266,-75.795172,310003
250434,45.440309,-75.795167,310004
250434,45.440352,-75.795165,310005
250434,45.440439,-75.795166,310006
250434,45.440526,-75.795173,310007
250434,45.441368,-75.795289,310008
250434,45.442169,-75.795400,310009
250434,45.442142,-75.795910,310010
250434,45.442142,-75.795910,320001
250434,45.442135,-75.796018,320002
250434,45.442136,-75.796128,320003
250434,45.442147,-75.796238,320004
250434,45.442168,-75.796345,320005
250434,45.442324,-75.796924,320006
250434,45.442344,-75.797016,320007
250434,45.442353,-75.797111,320008
250434,45.442351,-75.797207,320009
250434,45.442277,-75.798290,320010
250434,45.442277,-75.798290,330001
250434,45.442262,-75.798516,330002
250434,45.442141,-75.800275,330003
250434,45.442105,-75.800377,330004
250434,45.442041,-75.800442,330005
250434,45.441961,-75.800457,330006
250434,45.441375,-75.800361,330007
250434,45.440795,-75.800270,330008
250434,45.440726,-75.800288,330009
250434,45.440670,-75.800351,330010
250434,45.440642,-75.800444,330011
250434,45.440586,-75.801263,330012
250434,45.440554,-75.801745,330013
250434,45.440554,-75.801745,340001
250434,45.440521,-75.802257,340002
250434,45.440482,-75.802788,340003
250434,45.440472,-75.803145,340004
250434,45.440494,-75.803499,340005
250434,45.440549,-75.803848,340006
250434,45.440444,-75.803912,340007
250434,45.440340,-75.803982,340008
250434,45.440239,-75.804058,340009
250434,45.440158,-75.804153,340010
250434,45.440158,-75.804153,350001
250434,45.440008,-75.804326,350002
250434,45.440292,-75.804820,350003
250434,45.440361,-75.804912,350004
250434,45.440443,-75.804974,350005
250434,45.440535,-75.805005,350006
250434,45.441407,-75.805129,350007
250434,45.441291,-75.806738,350008
250434,45.441291,-75.806738,360001
250434,45.441257,-75.807211,360002
250434,45.441156,-75.808616,360003
250434,45.441109,-75.809263,360004
250434,45.441063,-75.809897,360005
250434,45.441063,-75.809897,370001
250434,45.441048,-75.810097,370002
250434,45.441041,-75.810146,370003
250434,45.441032,-75.810194,370004
250434,45.441007,-75.810286,370005
250434,45.440900,-75.810565,370006
250434,45.440840,-75.810530,370007
250434,45.439962,-75.809862,370008
250434,45.439913,-75.809832,370009
250434,45.439862,-75.809808,370010
250434,45.439845,-75.809801,370011
250434,45.439792,-75.809788,370012
250434,45.439700,-75.809775,370013
250434,45.439370,-75.809728,370014
250434,45.439370,-75.809728,380001
250434,45.439028,-75.809680,380002
250434,45.437583,-75.809474,380003
250434,45.437583,-75.809474,390001
250434,45.437160,-75.809413,390002
250434,45.437097,-75.810410,390003
250434,45.437030,-75.811362,390004
250434,45.436994,-75.811914,390005
250434,45.436994,-75.811914,400001
250434,45.436978,-75.812151,400002
250434,45.436847,-75.812759,400003
250434,45.436828,-75.812870,400004
250434,45.436824,-75.812983,400005
250434,45.436833,-75.813097,400006
250434,45.436899,-75.813434,400007
250434,45.436910,-75.813511,400008
250434,45.436914,-75.813587,400009
250434,45.436911,-75.813665,400010
250434,45.436872,-75.814135,400011
250434,45.436830,-75.814812,400012
250434,45.436830,-75.814812,410001
250434,45.436825,-75.814895,410002
250434,45.436598,-75.818017,410003
260394,45.418267,-75.704559,10001
260394,45.418141,-75.704446,10002
260394,45.417535,-75.703944,10003
260394,45.418056,-75.702735,10004
260394,45.418056,-75.702735,20001
260394,45.418128,-75.702568,20002
260394,45.418420,-75.701900,20003
260394,45.419323,-75.699805,20004
260394,45.419948,-75.700294,20005
260394,45.420545,-75.700822,20006
260394,45.421152,-75.701351,20007
260394,45.421543,-75.701683,20008
260394,45.421543,-75.701683,30001
260394,45.421804,-75.701903,30002
260394,45.420900,-75.703960,30003
260394,45.420492,-75.704924,30004
260394,45.420290,-75.705401,30005
260394,45.420290,-75.705401,40001
260394,45.420073,-75.705912,40002
260394,45.420011,-75.706048,40003
260394,45.419953,-75.706193,40004
260394,45.419351,-75.707599,40005
260394,45.419316,-75.707829,40006
260394,45.419016,-75.708548,40007
260394,45.418874,-75.708985,40008
260394,45.418857,-75.709125,40009
260394,45.418833,-75.709510,40010
260394,45.419004,-75.710606,40011
260394,45.419121,-75.710926,40012
260394,45.419248,-75.711189,40013
260394,45.419373,-75.711389,40014
260394,45.419518,-75.711626,40015
260394,45.420172,-75.712212,40016
260394,45.420620,-75.712578,40017
260394,45.420997,-75.712868,40018
260394,45.421434,-75.713114,40019
260394,45.422364,-75.713523,40020
260394,45.422753,-75.713689,40021
260394,45.423406,-75.713962,40022
260394,45.423515,-75.714005,40023
260394,45.423614,-75.714037,40024
260394,45.423713,-75.714061,40025
260394,45.423852,-75.714086,40026
260394,45.423990,-75.714097,40027
260394,45.424130,-75.714096,40028
260394,45.424283,-75.714083,40029
260394,45.424467,-75.714036,40030
260394,45.424619,-75.714020,40031
260394,45.424667,-75.713560,40032
260394,45.424737,-75.713334,40033
260394,45.424812,-75.713133,40034
260394,45.424901,-75.712944,40035
260394,45.425129,-75.712518,40036
260394,45.425254,-75.712313,40037
260394,45.425317,-75.712211,40038
260394,45.425532,-75.711920,40039
260394,45.425918,-75.711469,40040
260394,45.426003,-75.711393,40041
260394,45.426094,-75.711312,40042
260394,45.426266,-75.711178,40043
260394,45.426412,-75.711070,40044
260394,45.426606,-75.710937,40045
260394,45.426756,-75.710843,40046
260394,45.426875,-75.710773,40047
260394,45.427036,-75.710693,40048
260394,45.427214,-75.710623,40049
260394,45.427229,-75.710719,40050
260394,45.427260,-75.710936,40051
260394,45.427312,-75.711569,40052
260394,45.427468,-75.713429,40053
260394,45.427476,-75.713532,40054
260394,45.427514,-75.713989,40055
260394,45.427490,-75.713994,40056
260394,45.427404,-75.714034,40057
260394,45.427324,-75.714097,40058
260394,45.427256,-75.714181,40059
260394,45.427046,-75.714495,40060
260394,45.427046,-75.714495,50001
260394,45.426617,-75.715130,50002
260394,45.425874,-75.716234,50003
260394,45.425817,-75.716319,50004
260394,45.425766,-75.716398,50005
260394,45.425718,-75.716481,50006
260394,45.425663,-75.716581,50007
260394,45.425620,-75.716668,50008
260394,45.425575,-75.716765,50009
260394,45.425540,-75.716842,50010
260394,45.425439,-75.717104,50011
260394,45.425358,-75.717330,50012
260394,45.425358,-75.717330,60001
260394,45.425344,-75.717370,60002
260394,45.425254,-75.717640,60003
260394,45.425170,-75.717912,60004
260394,45.425131,-75.718048,60005
260394,45.425105,-75.718153,60006
260394,45.425097,-75.718203,60007
260394,45.425092,-75.718252,60008
260394,45.425060,-75.719001,60009
260394,45.425009,-75.719804,60010
260394,45.425001,-75.719846,60011
260394,45.424990,-75.719932,60012
260394,45.424988,-75.719958,60013
260394,45.424954,-75.720713,60014
260394,45.424954,-75.720713,70001
260394,45.424927,-75.721325,70002
260394,45.424738,-75.721317,70003
260394,45.424666,-75.722037,70004
260394,45.424652,-75.722145,70005
260394,45.424636,-75.722253,70006
260394,45.424552,-75.722730,70007
260394,45.424523,-75.722869,70008
260394,45.424435,-75.723597,70009
260394,45.424357,-75.724126,70010
260394,45.424156,-75.726226,70011
260394,45.424095,-75.726902,70012
260394,45.423980,-75.728109,70013
260394,45.423943,-75.728489,70014
260394,45.423943,-75.728489,80001
260394,45.423916,-75.728770,80002
260394,45.423836,-75.729475,80003
260394,45.423683,-75.731094,80004
260394,45.423578,-75.732042,80005
260394,45.423562,-75.732203,80006
260394,45.423535,-75.732463,80007
260394,45.423535,-75.732463,90001
260394,45.423423,-75.733542,90002
260394,45.423308,-75.734479,90003
260394,45.423177,-75.735737,90004
260394,45.423019,-75.737288,90005
260394,45.423004,-75.737381,90006
260394,45.422947,-75.737980,90007
260394,45.422947,-75.737980,100001
260394,45.422914,-75.738313,100002
260394,45.422894,-75.738475,100003
260394,45.422812,-75.739381,100004
260394,45.422759,-75.739843,100005
260394,45.422707,-75.740360,100006
260394,45.422689,-75.740531,100007
260394,45.422646,-75.740871,100008
260394,45.422619,-75.741054,100009
260394,45.422561,-75.741414,100010
260394,45.422495,-75.741846,100011
260394,45.422468,-75.742000,100012
260394,45.422397,-75.742360,100013
260394,45.422397,-75.742360,110001
260394,45.422241,-75.743159,110002
260394,45.422120,-75.743758,110003
260394,45.422023,-75.744222,110004
260394,45.421839,-75.745154,110005
260394,45.421766,-75.745524,110006
260394,45.421695,-75.745877,110007
260394,45.421695,-75.745877,120001
260394,45.421613,-75.746289,120002
260394,45.421390,-75.747401,120003
260394,45.421342,-75.747652,120004
260394,45.421280,-75.747973,120005
260394,45.421228,-75.748205,120006
260394,45.421156,-75.748565,120007
260394,45.421156,-75.748565,130001
260394,45.420639,-75.751120,130002
260394,45.420639,-75.751120,140001
260394,45.420550,-75.751562,140002
260394,45.420162,-75.753518,140003
260394,45.420061,-75.754041,140004
