stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding
2819,2819,"de l'AMÉRIQUE-FRANÇAISE/de l'ART MODERNE",,  45.437042, -75.808528,,,0,2
2820,2820,"de SÉTO/KATIMAVIK - débarquement",,  45.419007, -75.806087,,,0,2
2821,2821,"du CONSERVATOIRE/du GLENBOW",,  45.439427, -75.809666,,,0,2
2822,2822,"du CONSERVATOIRE/du GLENBOW",,  45.439362, -75.809847,,,0,2
2823,2823,"des GRIVES/PINK",,  45.444765, -75.785504,,,0,2
2824,2824,"des GRIVES/du SHAMAL",,  45.446305, -75.787380,,,0,2
2825,2825,"des GRIVES/de la VAUDAIRE",,  45.447314, -75.789111,,,0,2
2826,2826,"des GRIVES/ZEPHYR",,  45.449646, -75.789469,,,0,2
2827,2827,"de la MONTAGNE/du CHINOOK",,  45.449896, -75.785432,,,0,2
2828,2828,"de la MONTAGNE/de la BRISE",,  45.447910, -75.782358,,,0,2
2829,2829,"chemin de le MONTAGNE/de la BRISE",,  45.448016, -75.782285,,,0,2
2830,2830,"du PLATEAU/de LIVERPOOL",,  45.430069, -75.805500,,,0,1
2831,2831,"du PLATEAU/de LIVERPOOL",,  45.429347, -75.805627,,,0,1
2832,2832,"MAISONNEUVE/SACRÉ-COEUR",,  45.436525, -75.711854,,,0,1
2833,2833,"de la CITÉ-DES-JEUNES/NOUVELLE-FRONTIÈRE",,  45.443429, -75.750562,,,0,1
2834,2834,"de la CITÉ-DES-JEUNES/GAMELIN",,  45.443613, -75.750847,,,0,1
2835,2835,"de la CITÉ-DES-JEUNES/SAINT-RAYMOND",,  45.445082, -75.750773,,,0,2
2836,2836,"de la CITÉ-DES-JEUNES/SAINT-RAYMOND",,  45.445461, -75.751103,,,0,2
2837,2837,"du MONT-BLEU/PHILIAS-FORTIN",,  45.461765, -75.749153,,,0,2
2838,2838,"SAINT-JOSEPH/FREEMAN",,  45.473529, -75.740507,,,0,1
2839,2839,"du PLATEAU/des SCOUTS",,  45.427463, -75.805123,,,0,1
2840,2840,"d'AMSTERDAM/de STOCKHOLM",,  45.431334, -75.807038,,,0,1
2841,2841,"d'AMSTERDAM/de STOCKHOLM",,  45.431382, -75.807286,,,0,1
2842,2842,"d'AMSTERDAM/de BARCELONE",,  45.431253, -75.811370,,,0,2
2843,2843,"d'AMSTERDAM/de BARCELONE",,  45.431369, -75.811190,,,0,1
2844,2844,"d'AMSTERDAM/LIVERPOOL",,  45.430103, -75.813993,,,0,2
2845,2845,"d'AMSTERDAM/de BARCELONE",,  45.431415, -75.814330,,,0,1
2846,2846,"de SÉTO/VANIER",,  45.418836, -75.807756,,,0,1
2847,2847,"d'AMSTERDAM/LIVERPOOL",,  45.429474, -75.813789,,,0,2
2848,2848,"d'AMSTERDAM/VANIER",,  45.427080, -75.814851,,,0,2
2849,2849,"d'AMSTERDAM/VANIER",,  45.427906, -75.814188,,,0,2
2850,2850,"de l'AMÉRIQUE-FRANÇAISE/VANIER",,  45.436545, -75.817911,,,0,2
2851,2851,"de l'AMÉRIQUE-FRANÇAISE/VANIER",,  45.436642, -75.818023,,,0,2
2852,2852,"de l'AMÉRIQUE-FRANÇAISE/de GÊNES",,  45.436777, -75.814838,,,0,2
2853,2853,"de l'AMÉRIQUE-FRANÇAISE/de GÊNES",,  45.436882, -75.814820,,,0,2
2854,2854,"de l'AMÉRIQUE-FRANÇAISE/D'ORSAY",,  45.436937, -75.811891,,,0,2
2855,2855,"de l'AMÉRIQUE-FRANÇAISE/D'ORSAY",,  45.437066, -75.811922,,,0,2
2856,2856,"du CONSERVATOIRE/de L'AMÉRIQUE-FRANÇAISE",,  45.437674, -75.809371,,,0,2
2857,2857,"du CONSERVATOIRE/de L'AMÉRIQUE-FRANÇAISE",,  45.437575, -75.809585,,,0,2
2858,2858,"du LOUVRE/de l'ACROPOLE",,  45.440992, -75.810047,,,0,2
2859,2859,"du LOUVRE/du CONSERVATOIRE",,  45.441127, -75.809907,,,0,2
2860,2860,"de la CITÉ-DES-JEUNES/des HAUTES-PLAINES",,  45.472456, -75.781464,,,0,1
2880,2880,"PINK/de la MONTAGNE",,  45.444639, -75.780606,,,0,1
3008,3008,"de la SAVANE/GRÉBER",,  45.473899, -75.702815,,,0,2
3011,3011,"des ANCIENS/LAFONTAINE",,  45.473324, -75.704112,,,0,2
3012,3012,"des ANCIENS/de la SAVANE",,  45.473325, -75.704258,,,0,2
3016,3016,"de l'ÉRABLIÈRE/PIERRE-PAPIN",,  45.472203, -75.706363,,,0,2
3024,3024,"de l'ÉRABLIÈRE/de l'ABBÉ-GINGUET",,  45.471468, -75.710514,,,0,2
3029,3029,"LOUIS-RIEL/LOUIS-JOLIETT",,  45.468343, -75.709689,,,0,2
3030,3030,"de l'ÉRABLIÈRE/LOUIS-RIEL",,  45.469883, -75.711796,,,0,2
3043,3043,"LAFRENIÈRE/MOREAU",,  45.466515, -75.706330,,,0,2
3044,3044,"LAFRENIÈRE/LOUIS-RIEL",,  45.467976, -75.705773,,,0,2
3045,3045,"LOUIS-RIEL/LOUIS-JOLIETT",,  45.468487, -75.709118,,,0,2
3046,3046,"LAFRENIÈRE/LOUIS-RIEL",,  45.468029, -75.705927,,,0,2
3047,3047,"de l'ÉRABLIÈRE/PIERRE-RADISSON",,  45.469461, -75.711599,,,0,2
3048,3048,"de l'ÉRABLIÈRE/de l'ABBÉ-GUINGUET",,  45.471477, -75.710251,,,0,2
3049,3049,"de l'ÉRABLIÈRE/PIERRE-PAPIN",,  45.472104, -75.706362,,,0,2
3050,3050,"de POINTE-GATINEAU/MOREAU",,  45.466389, -75.706226,,,0,2
3056,3056,"de POINTE-GATINEAU/COUSINEAU",,  45.466726, -75.702687,,,0,2
3057,3057,"de POINTE-GATINEAU/COUSINEAU",,  45.466600, -75.702775,,,0,2
3058,3058,"GRÉBER/LOUIS-RIEL",,  45.469259, -75.700595,,,0,2
3060,3060,"GRÉBER/LOUIS-RIEL",,  45.470853, -75.701107,,,0,1
3062,3062,"GRÉBER/LOUIS-RIEL",,  45.468681, -75.700828,,,0,1
3064,3064,"GRÉBER/LOUIS-RIEL",,  45.470258, -75.700735,,,0,2
3066,3066,"GRÉBER/de la SAVANE",,  45.472659, -75.701059,,,0,2
3068,3068,"GRÉBER/de la SAVANE",,  45.472441, -75.701376,,,0,1
3101,3101,"LES PROMENADES",,  45.474252, -75.697176,,,0,1
3103,3103,"de la CITÉ/LAUSANNE",,  45.477919, -75.679801,,,0,2
3104,3104,"de la SAVANE/SAINT-JOSAPHAT",,  45.474465, -75.693600,,,0,1
3105,3105,"LES PROMENADES",,  45.474133, -75.696018,,,0,1
3106,3106,"de la SAVANE/SAINT-JOSAPHAT",,  45.474398, -75.691856,,,0,1
3107,3107,"de la CITÉ/LAMARCHE",,  45.478656, -75.680137,,,0,1
3108,3108,"de la SAVANE/SAINT-ROSAIRE",,  45.474742, -75.688534,,,0,2
3109,3109,"de LAUSANNE/d'ALBANEL",,  45.477708, -75.684821,,,0,2
3110,3110,"de la SAVANE/SAINT-ROSAIRE",,  45.474624, -75.688264,,,0,1
3111,3111,"SAINT-JOSAPHAT/LAFERRIÈRE",,  45.473827, -75.692749,,,0,2
3113,3113,"de LAUSANNE/d'ALBANEL",,  45.477599, -75.684467,,,0,1
3115,3115,"de LAUSANNE/de la CITÉ",,  45.478177, -75.680568,,,0,2
3117,3117,"de LAUSANNE/de DUCHESNAY",,  45.477769, -75.681987,,,0,1
3119,3119,"de LAUSANNE/de la SAVANE",,  45.475901, -75.685964,,,0,2
3121,3121,"de LAUSANNE/de la SAVANE",,  45.476053, -75.685796,,,0,1
3124,3124,"de la CITÉ/de la SAVANE",,  45.476687, -75.677849,,,0,1
3125,3125,"de la CITÉ/de la SAVANE",,  45.476614, -75.678130,,,0,2
3127,3127,"de la CITÉ/de la FONTENELLE",,  45.474073, -75.677037,,,0,1
3128,3128,"de POINTE-GATINEAU/SAINT-ROSAIRE",,  45.467733, -75.689685,,,0,2
3129,3129,"de la CITÉ/de BRISTOL",,  45.474080, -75.677319,,,0,2
3130,3130,"de POINTE-GATINEAU/SAINT-ROSAIRE",,  45.467599, -75.689458,,,0,2
3137,3137,"SAINT-JOSAPHAT/ALINE",,  45.472821, -75.692106,,,0,2
3138,3138,"SAINT-JOSAPHAT/ALINE",,  45.472536, -75.691744,,,0,1
3139,3139,"SAINT-JOSAPHAT/MONSEIGNEUR-FORBES",,  45.470845, -75.691442,,,0,2
3141,3141,"SAINT-JOSAPHAT/MONSEIGNEUR-FORBES",,  45.470620, -75.691179,,,0,1
3143,3143,"SAINT-JOSAPHAT/SAINT-GEORGES",,  45.468629, -75.691159,,,0,2
3144,3144,"GRÉBER/SAINT-LOUIS",,  45.461956, -75.699699,,,0,1
3145,3145,"SAINT-JOSAPHAT/SAINT-GEORGES",,  45.468868, -75.690970,,,0,1
3146,3146,"GRÉBER/SAINT-LOUIS",,  45.462602, -75.700014,,,0,1
3147,3147,"GRÉBER/de POINTE-GATINEAU",,  45.464590, -75.700281,,,0,1
3148,3148,"GRÉBER/LAFORTUNE",,  45.463593, -75.699796,,,0,1
3150,3150,"GRÉBER/de POINTE-GATINEAU",,  45.466136, -75.700492,,,0,1
3152,3152,"GRÉBER/de POINTE-GATINEAU",,  45.466186, -75.700165,,,0,2
3154,3154,"de POINTE-GATINEAU/SAINT-ANTOINE",,  45.466925, -75.699683,,,0,2
3156,3156,"de POINTE-GATINEAU/SAINT-ANTOINE",,  45.466772, -75.699633,,,0,2
3189,3189,"de POINTE-GATINEAU/BERTHE",,  45.468349, -75.687395,,,0,2
3190,3190,"de POINTE-GATINEAU/BERTHE",,  45.468037, -75.687496,,,0,2
3192,3192,"de POINTE-GATINEAU/FLORIAN-THIBAULT",,  45.470000, -75.685111,,,0,2
3194,3194,"de POINTE-GATINEAU/FLORIAN-THIBAULT",,  45.469930, -75.684945,,,0,2
3195,3195,"de POINTE-GATINEAU/JEAN-TALON",,  45.470649, -75.684196,,,0,2
3198,3198,"de POINTE-GATINEAU/ROBERT-SAVOIE",,  45.470802, -75.683676,,,0,2
3200,3200,"de la SAVANE/FLORIAN-THIBAULT",,  45.474775, -75.686142,,,0,1
3207,3207,"de PICARDIE/de PROVENCE",,  45.471135, -75.721740,,,0,2
3209,3209,"SAINT-ANTOINE/LAFORTUNE",,  45.464767, -75.699158,,,0,2
3211,3211,"SAINT-ANTOINE/ONÉSIME",,  45.464949, -75.698943,,,0,2
3215,3215,"SAINT-ANTOINE/AIMÉ",,  45.462071, -75.698549,,,0,2
3216,3216,"de POINTE-GATINEAU/JOLY",,  45.471778, -75.681449,,,0,2
3217,3217,"SAINT-LOUIS/SAINT-ANTOINE",,  45.461600, -75.698978,,,0,2
3218,3218,"de POINTE-GATINEAU/JOLY",,  45.471721, -75.680527,,,0,2
3219,3219,"SAINT-LOUIS/de BRISTOL",,  45.472187, -75.677808,,,0,1
3220,3220,"SAINT-LOUIS/de la CITÉ",,  45.472006, -75.677934,,,0,2
3221,3221,"Quai local de la GAPPE #4",,  45.468868, -75.716317,,,0,1
3222,3222,"Quai local de la GAPPE #5",,  45.468695, -75.716580,,,0,1
3223,3223,"Quai local de la GAPPE #6",,  45.468393, -75.717060,,,0,1
3226,3226,"GRÉBER/JACQUES-CARTIER",,  45.458100, -75.700214,,,0,1
3228,3228,"GRÉBER/JACQUES-CARTIER",,  45.457968, -75.699752,,,0,2
3230,3230,"GRÉBER/SAINT-LOUIS",,  45.460174, -75.699689,,,0,2
3232,3232,"GRÉBER/PHILÉAS-LEGAULT",,  45.460037, -75.700020,,,0,1
3236,3236,"SAINT-LOUIS/GRÉBER",,  45.461126, -75.700525,,,0,2
3239,3239,"SAINT-LOUIS/MARENGÈRE",,  45.461181, -75.702586,,,0,2
3240,3240,"SAINT-LOUIS/MARENGÈRE",,  45.460989, -75.703639,,,0,2
3244,3244,"SAINT-LOUIS/JOSEPH-BÉLANGER",,  45.460883, -75.706178,,,0,2
3245,3245,"SAINT-LOUIS/RENÉ",,  45.460789, -75.709088,,,0,2
3246,3246,"SAINT-LOUIS/BLAIS",,  45.460917, -75.710507,,,0,2
3247,3247,"SAINT-LOUIS/MOREAU",,  45.461034, -75.706211,,,0,2
3254,3254,"SAINT-LOUIS/JACQUES-CARTIER",,  45.459046, -75.714615,,,0,1
3258,3258,"SAINT-LOUIS/de la GAPPE",,  45.461196, -75.720500,,,0,2
3260,3260,"SAINT-LOUIS/de la GAPPE",,  45.461136, -75.720154,,,0,1
3271,3271,"de la GAPPE/OXFORD",,  45.462432, -75.720055,,,0,2
3273,3273,"de la GAPPE/OXFORD",,  45.462540, -75.720121,,,0,2
3275,3275,"de la GAPPE/CARMEN",,  45.463839, -75.718295,,,0,1
3279,3279,"de la GAPPE/CARMEN",,  45.464562, -75.717754,,,0,1
3282,3282,"des FLANDRES/de PIEDMONT",,  45.470406, -75.718788,,,0,1
3284,3284,"des FLANDRES/de PIEDMONT",,  45.470319, -75.718442,,,0,1
3285,3285,"de PROVENCE/de PICARDIE",,  45.471554, -75.722206,,,0,2
3286,3286,"des FLANDRES/de TOURS",,  45.473307, -75.720438,,,0,1
3287,3287,"des FLANDRES/de TOURS",,  45.473336, -75.720620,,,0,2
3291,3291,"des FLANDRES/de NANTES",,  45.475694, -75.721043,,,0,2
3293,3293,"des FLANDRES/de NANTES",,  45.475884, -75.720854,,,0,1
3295,3295,"des FLANDRES/d'AUVERGNE",,  45.477140, -75.721522,,,0,2
3297,3297,"des FLANDRES/d'AUVERGNE",,  45.477170, -75.721260,,,0,1
3305,3305,"SAINT-LOUIS/BLAIS",,  45.460594, -75.711831,,,0,2
3307,3307,"de TURIN/des FLANDRES",,  45.469647, -75.716450,,,0,1
3316,3316,"d'AUVERGNE/de MONACO",,  45.478790, -75.716835,,,0,2
3317,3317,"de BOURGOGNE/de ROCHEFORT",,  45.484337, -75.717839,,,0,2
3319,3319,"de BOURGOGNE/d'ALSACE",,  45.482751, -75.716744,,,0,2
3320,3320,"de BOURGOGNE/d'ALENCON",,  45.482787, -75.716586,,,0,2
3321,3321,"de BOURGOGNE/de SAINT-RÉMY",,  45.480336, -75.716372,,,0,2
3322,3322,"de BOURGOGNE/d'ANGERS",,  45.480703, -75.716264,,,0,2
3324,3324,"d'AUVERGNE/de SAINT-ÉLOI",,  45.478859, -75.720073,,,0,1
3325,3325,"d'AUVERGNE/de MONACO",,  45.478700, -75.716757,,,0,1
3326,3326,"d'AUVERGNE/de MARSEILLE",,  45.478751, -75.720936,,,0,2
3333,3333,"STATION LES PROMENADES",,  45.478003, -75.697627,,,0,1
3334,3334,"SAINT-LOUIS/LEBAUDY",,  45.489676, -75.748184,,,0,1
3351,3351,"GRÉBER/de VARENNES",,  45.493617, -75.703405,,,0,2
3352,3352,"Av. GATINEAU/SAINT-LOUIS",,  45.475734, -75.730358,,,0,1
3354,3354,"Av. GATINEAU/DUCERRE",,  45.476214, -75.729692,,,0,2
3356,3356,"Av. GATINEAU/de BOULOGNE",,  45.477208, -75.727858,,,0,1
3364,3364,"Av. GATINEAU/de BOULOGNE",,  45.477415, -75.727795,,,0,2
3374,3374,"Av. GATINEAU/de TOURAINE",,  45.482009, -75.720768,,,0,1
3375,3375,"de TOURAINE/d'AUVERGNE",,  45.479277, -75.720551,,,0,2
3378,3378,"Av. GATINEAU/de BERNAY",,  45.483069, -75.719472,,,0,1
3379,3379,"de TOURAINE/Av. GATINEAU",,  45.481509, -75.721061,,,0,2
3382,3382,"Av. GATINEAU/de ROCHEFORT",,  45.486642, -75.716480,,,0,1
3384,3384,"Av. GATINEAU/de ROCHEFORT",,  45.486170, -75.716992,,,0,2
3385,3385,"Av. GATINEAU/de BERNAY",,  45.483544, -75.719084,,,0,1
3386,3386,"Av. GATINEAU/de BOURGOGNE",,  45.484746, -75.717915,,,0,1
3387,3387,"PROVENCE/de TOULON",,  45.472887, -75.722603,,,0,2
3388,3388,"PROVENCE/de NANTES",,  45.473910, -75.722799,,,0,2
3389,3389,"de PROVENCE/d'AUVERGNE",,  45.475112, -75.724836,,,0,2
3390,3390,"de PROVENCE/d'AUVERGNE",,  45.475283, -75.724863,,,0,2
3393,3393,"de BOULOGNE/de FONTAINEBLEAU",,  45.476259, -75.725517,,,0,2
3394,3394,"de BOULOGNE/de FONTAINEBLEAU",,  45.476256, -75.725315,,,0,2
3396,3396,"SAINT-LOUIS/Av. GATINEAU",,  45.476784, -75.735029,,,0,2
3398,3398,"SAINT-LOUIS/Av. GATINEAU",,  45.476587, -75.734808,,,0,2
3400,3400,"SAINT-LOUIS/de NANTEL",,  45.478115, -75.737925,,,0,2
3401,3401,"SAINT-LOUIS/de NANTEL",,  45.481163, -75.739884,,,0,2
3402,3402,"SAINT-LOUIS/de NANTEL",,  45.481610, -75.740325,,,0,2
3403,3403,"SAINT-LOUIS/de LENOIR",,  45.478776, -75.738739,,,0,2
3406,3406,"SAINT-LOUIS/CARTIER",,  45.484742, -75.741773,,,0,1
3416,3416,"de CANNES/de MONTÉ-CARLO",,  45.488115, -75.733020,,,0,2
3418,3418,"de CANNES/de MONTÉ-CARLO",,  45.488004, -75.733110,,,0,1
3420,3420,"de CANNES/de VENCE",,  45.490551, -75.735694,,,0,2
3421,3421,"de CANNES/de CASTILLOU",,  45.489601, -75.734471,,,0,2
3422,3422,"de CANNES/de VILLEFRANCHE",,  45.490487, -75.735872,,,0,1
3423,3423,"de CANNES/de CASTILLOU",,  45.489410, -75.734488,,,0,1
3424,3424,"École secondaire de L'ÉRABLIÈRE",,  45.492521, -75.739720,,,0,1
3426,3426,"École secondaire de L'ÉRABLIÈRE",,  45.492687, -75.739561,,,0,1
3430,3430,"SAINT-LOUIS/de MONTÉ-CARLO",,  45.483807, -75.741646,,,0,2
3432,3432,"SAINT-LOUIS/du PONT ALONZO-WRIGHT",,  45.487141, -75.744031,,,0,1
3434,3434,"SAINT-LOUIS/du PONT ALONZO-WRIGHT",,  45.487921, -75.745744,,,0,1
3438,3438,"du PONT ALONZO- WRIGHT/SAINT-LOUIS",,  45.488100, -75.747243,,,0,1
3440,3440,"SAINT-LOUIS/LEBAUDY",,  45.488787, -75.746711,,,0,1
3454,3454,"SAINT-LOUIS/des ÉRABLES",,  45.493208, -75.756154,,,0,1
3458,3458,"la VÉRENDRYE OUEST/du BARRY",,  45.488059, -75.712844,,,0,2
3462,3462,"du BARRY/DRAPEAU",,  45.487459, -75.712299,,,0,2
3463,3463,"du BARRY/de BOURASSA",,  45.485507, -75.711996,,,0,2
3464,3464,"du BARRY/de BOURASSA",,  45.485558, -75.711831,,,0,1
3465,3465,"du BARRY/d'OLIER",,  45.482595, -75.709999,,,0,1
3466,3466,"du BARRY/d'OLIER",,  45.482552, -75.709653,,,0,2
3471,3471,"des GRANDS-JARDINS/de la POINTE-TAILLON",,  45.506302, -75.751184,,,0,1
3472,3472,"des GRANDS-JARDINS/de la POINTE-TAILLON",,  45.506130, -75.751348,,,0,2
3473,3473,"des GRANDS-JARDINS/de la POINTE-PELÉE",,  45.505971, -75.753535,,,0,2
3474,3474,"des GRANDS-JARDINS/de la POINTE-PELÉE",,  45.505851, -75.753033,,,0,2
3475,3475,"des GRANDS-JARDINS/de PORT-DANIEL",,  45.504878, -75.757981,,,0,1
3476,3476,"des GRANDS-JARDINS/de PORT-DANIEL",,  45.504595, -75.758829,,,0,2
3478,3478,"des GRANDS-JARDINS/d'ANTICOSTI",,  45.505445, -75.756843,,,0,2
3480,3480,"QUAI LOCAL de la CITÉ #5",,  45.481582, -75.682460,,,0,1
3481,3481,"QUAI LOCAL de la CITÉ #6",,  45.481527, -75.682764,,,0,1
3482,3482,"QUAI LOCAL de la CITÉ #7",,  45.481498, -75.683052,,,0,1
3483,3483,"QUAI LOCAL de la CITÉ #8",,  45.481473, -75.683475,,,0,1
3484,3484,"QUAI LOCAL de la CITÉ #9",,  45.481456, -75.683869,,,0,1
3485,3485,"QUAI LOCAL de la CITÉ #10",,  45.481441, -75.684075,,,0,1
3492,3492,"du BARRY/le BARON",,  45.481454, -75.708206,,,0,2
3493,3493,"PIERRE-LAFONTAINE/ÉMILE-D'AURAY",,  45.479073, -75.704657,,,0,1
3494,3494,"du BARRY/le BARON",,  45.481342, -75.707594,,,0,2
3495,3495,"du BARRY/MATAPÉDIA",,  45.481533, -75.704627,,,0,2
3497,3497,"du BARRY/MATAPÉDIA",,  45.481401, -75.704443,,,0,1
3500,3500,"QUAI LOCAL de la CITÉ arrivée",,  45.481457, -75.684022,,,0,1
3504,3504,"PIERRE-LAFONTAINE/ÉMILE-D'AURAY",,  45.479586, -75.704536,,,0,2
3506,3506,"PIERRE-LAFONTAINE/VASSAL",,  45.477891, -75.706511,,,0,2
3508,3508,"PIERRE-LAFONTAINE/VASSAL",,  45.477953, -75.706703,,,0,1
3510,3510,"PIERRE-LAFONTAINE/de TRACY",,  45.477701, -75.709553,,,0,2
3511,3511,"de SILLERY/de PIERREFONDS",,  45.475539, -75.708693,,,0,2
3512,3512,"PIERRE-LAFONTAINE/de TRACY",,  45.477792, -75.709401,,,0,1
3513,3513,"de SILLERY/de MONTFORT",,  45.476031, -75.709561,,,0,1
3514,3514,"de la GAPPE/CLERMONT",,  45.477527, -75.702834,,,0,1
3515,3515,"de la GAPPE/CLERMONT",,  45.477492, -75.702527,,,0,1
3519,3519,"d'ORLÉANS/GRÉBER",,  45.480868, -75.700969,,,0,1
3520,3520,"GRÉBER/d'ORLÉANS",,  45.480083, -75.701137,,,0,1
3521,3521,"d'ORLÉANS/GRÉBER",,  45.480756, -75.700832,,,0,2
3522,3522,"de la GAPPE/de SILLERY",,  45.474881, -75.708546,,,0,2
3523,3523,"GRÉBER/du BARRY",,  45.482052, -75.701723,,,0,1
3524,3524,"de la GAPPE/de SILLERY",,  45.475211, -75.707641,,,0,2
3525,3525,"GRÉBER/de VARENNES",,  45.491036, -75.703002,,,0,1
3526,3526,"GRÉBER/BEAUSÉJOUR",,  45.482254, -75.701538,,,0,2
3527,3527,"GRÉBER/de VARENNES",,  45.494140, -75.703335,,,0,2
3531,3531,"GRÉBER/de VARENNES",,  45.491263, -75.702813,,,0,2
3533,3533,"GRÉBER/la VÉRENDRYE OUEST",,  45.488843, -75.702619,,,0,1
3543,3543,"des FLANDRES/de PICARDIE",,  45.471308, -75.719814,,,0,2
3544,3544,"des FLANDRES/de GASCOGNE",,  45.471216, -75.719956,,,0,1
3545,3545,"du BARRY/de BROME",,  45.483793, -75.711514,,,0,2
3546,3546,"du BARRY/de MATANE",,  45.483704, -75.711671,,,0,1
3547,3547,"de SILLERY/de MONTFORT",,  45.476780, -75.710142,,,0,2
3548,3548,"GRÉBER/SAINT-RENÉ OUEST",,  45.487919, -75.702727,,,0,1
3552,3552,"GRÉBER/de l'ACADIE",,  45.487404, -75.702405,,,0,1
3558,3558,"SAINT-RENÉ OUEST/ERNEST-GABOURY",,  45.488597, -75.699716,,,0,1
3565,3565,"SAINT-RENÉ OUEST/GRÉBER",,  45.488686, -75.700699,,,0,1
3566,3566,"SAINT-RENÉ OUEST/ERNEST-GABOURY",,  45.488879, -75.698125,,,0,1
3567,3567,"SAINT-RENÉ OUEST/GRÉBER",,  45.488420, -75.702034,,,0,1
3568,3568,"NELLIGAN/LOUIS-HÉMON",,  45.485823, -75.695848,,,0,1
3569,3569,"ERNEST-GABOURY/SAINT-RENÉ OUEST",,  45.488489, -75.697738,,,0,2
3570,3570,"NELLIGAN/de TROYES",,  45.486440, -75.696836,,,0,2
3571,3571,"NELLIGAN/LOUIS-HÉMON",,  45.485097, -75.695299,,,0,2
3572,3572,"NELLIGAN/de la DRAVE",,  45.483646, -75.694847,,,0,2
3574,3574,"NELLIGAN/de la DRAVE",,  45.483722, -75.694678,,,0,1
3575,3575,"du CARREFOUR/de la CITÉ",,  45.486126, -75.679000,,,0,2
3576,3576,"NELLIGAN/BEAUSÉJOUR",,  45.481667, -75.695477,,,0,2
3577,3577,"de la CITÉ/de la GAPPE",,  45.485404, -75.681371,,,0,1
3578,3578,"NELLIGAN/d'ORLÉANS",,  45.481632, -75.695310,,,0,1
3579,3579,"de la CITÉ/de la GAPPE",,  45.484370, -75.681012,,,0,1
3580,3580,"d'ORLÉANS/NELLIGAN",,  45.481117, -75.697210,,,0,1
3582,3582,"d'ORLÉANS/NELLIGAN",,  45.480930, -75.698219,,,0,2
3587,3587,"de la CITÉ/LAMARCHE",,  45.480122, -75.680365,,,0,1
3588,3588,"de la CITÉ/LAMARCHE",,  45.480247, -75.680668,,,0,1
3590,3590,"de la CITÉ/de la GAPPE",,  45.482294, -75.680698,,,0,1
3591,3591,"de la CITÉ/MALONEY OUEST",,  45.483005, -75.681062,,,0,1
3593,3593,"de la GAPPE/de la CITÉ",,  45.483846, -75.683450,,,0,1
3594,3594,"MALONEY OUEST/de la CITÉ",,  45.481557, -75.679516,,,0,1
3596,3596,"MALONEY OUEST/MONTÉE PAIEMENT",,  45.482823, -75.675271,,,0,1
3598,3598,"MALONEY OUEST/MONTÉE PAIEMENT",,  45.482230, -75.676572,,,0,1
3599,3599,"de l'HÔPITAL/SAINT-RENÉ OUEST",,  45.489109, -75.688876,,,0,2
3603,3603,"de l'HÔPITAL/de ROUVILLE",,  45.483587, -75.688171,,,0,2
3604,3604,"de la GAPPE/de ROUVILLE",,  45.482368, -75.686784,,,0,2
3605,3605,"de l'HÔPITAL/de ROUVILLE",,  45.484197, -75.687946,,,0,2
3608,3608,"de la GAPPE/de ROUVILLE",,  45.482141, -75.687063,,,0,2
3613,3613,"de l'HÔPITAL/de la CITÉ-JARDIN",,  45.485751, -75.688164,,,0,2
3616,3616,"SAINT-RENÉ OUEST/DUQUETTE",,  45.490606, -75.674420,,,0,2
3617,3617,"de l'HÔPITAL/de la CITÉ-JARDIN",,  45.485295, -75.688403,,,0,2
3619,3619,"du CARREFOUR/ MONTÉE PAIEMENT",,  45.486460, -75.675317,,,0,1
3620,3620,"SAINT-RENÉ OUEST/DUBEAU",,  45.490803, -75.673137,,,0,1
3621,3621,"la VÉRENDRYE OUEST/de la CITÉ",,  45.492524, -75.681840,,,0,2
3624,3624,"SAINT-RENÉ OUEST/ANTOINE",,  45.490993, -75.670364,,,0,1
3626,3626,"SAINT-RENÉ OUEST/ANTOINE",,  45.490858, -75.670430,,,0,2
3627,3627,"de la FUTAIE",,  45.487271, -75.688674,,,0,1
3628,3628,"SAINT-RENÉ OUEST/MAUDE",,  45.491152, -75.665971,,,0,1
3629,3629,"la VÉRENDRYE OUEST/ de l'HÔPITAL",,  45.492054, -75.688169,,,0,2
3630,3630,"de l'OASIS/de la CITÉ",,  45.493272, -75.682378,,,0,2
3631,3631,"de la CITÉ/la VÉRENDRYE OUEST",,  45.493352, -75.682619,,,0,2
3632,3632,"SAINT-RENÉ OUEST/LAVIOLETTE",,  45.491448, -75.661557,,,0,1
3633,3633,"la VÉRENDRYE OUEST/de la CITÉ",,  45.492606, -75.683178,,,0,2
3634,3634,"SAINT-RENÉ OUEST/du VIGNEAU",,  45.491761, -75.657319,,,0,2
3635,3635,"NOBERT/DAVIDSON",,  45.505821, -75.667676,,,0,1
3636,3636,"SAINT-RENÉ OUEST/GAUTHIER",,  45.491975, -75.654249,,,0,1
3637,3637,"NOBERT/RADMORE",,  45.504110, -75.667861,,,0,1
3638,3638,"NOBERT/RADMORE",,  45.504289, -75.668080,,,0,2
3639,3639,"NOBERT/du PINOT",,  45.502695, -75.669939,,,0,1
3640,3640,"NOBERT/du PINOT",,  45.502839, -75.669650,,,0,2
3641,3641,"la VÉRENDRYE OUEST/LAFRANCE",,  45.497183, -75.667177,,,0,2
3642,3642,"la VÉRENDRYE OUEST/LAFRANCE",,  45.496896, -75.667143,,,0,1
